fact_id,bk_order_id,sk_client,sk_employee,sk_date,quantity,unit_price,discount,total_amount,delivery_status
717,10497,45.0,8,19970404,25.0,10.4,0.0,260.0,Livrée
718,10498,36.0,9,19970407,14.0,4.5,0.0,63.0,Livrée
719,10498,36.0,9,19970407,5.0,18.4,0.0,92.0,Livrée
720,10498,36.0,9,19970407,30.0,14.0,0.0,420.0,Livrée
721,10499,47.0,5,19970408,20.0,45.6,0.0,912.0,Livrée
722,10499,47.0,5,19970408,25.0,20.0,0.0,500.0,Livrée
723,10500,42.0,7,19970409,12.0,15.5,0.050000000745058,176.69999986141923,Livrée
724,10500,42.0,7,19970409,8.0,45.6,0.050000000745058,346.55999972820285,Livrée
725,10501,7.0,10,19970409,20.0,7.45,0.0,149.0,Livrée
726,10502,59.0,3,19970410,21.0,9.5,0.0,199.5,Livrée
727,10502,59.0,3,19970410,6.0,32.8,0.0,196.79999999999998,Livrée
728,10502,59.0,3,19970410,30.0,14.0,0.0,420.0,Livrée
729,10503,38.0,7,19970411,70.0,23.25,0.0,1627.5,Livrée
730,10503,38.0,7,19970411,20.0,21.05,0.0,421.0,Livrée
731,10504,90.0,5,19970411,12.0,19.0,0.0,228.0,Livrée
732,10504,90.0,5,19970411,12.0,10.0,0.0,120.0,Livrée
733,10504,90.0,5,19970411,10.0,32.8,0.0,328.0,Livrée
734,10504,90.0,5,19970411,25.0,28.5,0.0,712.5,Livrée
735,10505,52.0,4,19970414,3.0,49.3,0.0,147.89999999999998,Livrée
736,10506,40.0,10,19970415,18.0,14.0,0.1000000014901161,226.79999962449074,Livrée
737,10506,40.0,10,19970415,14.0,15.0,0.1000000014901161,188.99999968707561,Livrée
738,10507,4.0,8,19970415,15.0,46.0,0.1500000059604644,586.4999958872796,Livrée
739,10507,4.0,8,19970415,15.0,12.75,0.1500000059604644,162.5624988600612,Livrée
740,10508,57.0,2,19970416,10.0,6.0,0.0,60.0,Livrée
741,10508,57.0,2,19970416,10.0,18.0,0.0,180.0,Livrée
742,10509,7.0,5,19970417,3.0,45.6,0.0,136.8,Livrée
743,10510,72.0,7,19970418,36.0,123.79,0.0,4456.4400000000005,Livrée
744,10510,72.0,7,19970418,36.0,7.75,0.1000000014901161,251.0999995842576,Livrée
745,10511,10.0,5,19970418,50.0,22.0,0.1500000059604644,934.9999934434892,Livrée
746,10511,10.0,5,19970418,50.0,30.0,0.1500000059604644,1274.9999910593035,Livrée
747,10511,10.0,5,19970418,10.0,40.0,0.1500000059604644,339.99999761581427,Livrée
748,10512,22.0,8,19970421,10.0,4.5,0.1500000059604644,38.249999731779106,Livrée
749,10512,22.0,8,19970421,9.0,12.0,0.1500000059604644,91.79999935626985,Livrée
750,10512,22.0,8,19970421,6.0,9.5,0.1500000059604644,48.44999966025353,Livrée
751,10512,22.0,8,19970421,12.0,34.0,0.1500000059604644,346.79999756813055,Livrée
752,10513,87.0,8,19970422,40.0,10.0,0.2000000029802322,319.9999988079071,Livrée
753,10513,87.0,8,19970422,50.0,32.0,0.2000000029802322,1279.9999952316284,Livrée
754,10513,87.0,8,19970422,15.0,28.5,0.2000000029802322,341.9999987259507,Livrée
755,10514,21.0,4,19970422,39.0,81.0,0.0,3159.0,Livrée
756,10514,21.0,4,19970422,35.0,45.6,0.0,1596.0,Livrée
757,10514,21.0,4,19970422,70.0,38.0,0.0,2660.0,Livrée
758,10514,21.0,4,19970422,39.0,21.05,0.0,820.95,Livrée
759,10514,21.0,4,19970422,50.0,7.75,0.0,387.5,Livrée
760,10515,64.0,3,19970423,16.0,97.0,0.1500000059604644,1319.1999907493594,Livrée
761,10515,64.0,3,19970423,50.0,17.45,0.0,872.5,Livrée
762,10515,64.0,3,19970423,120.0,43.9,0.0,5268.0,Livrée
763,10515,64.0,3,19970423,16.0,2.5,0.1500000059604644,33.99999976158143,Livrée
764,10515,64.0,3,19970423,84.0,34.0,0.1500000059604644,2427.599982976914,Livrée
765,10516,38.0,3,19970424,25.0,62.5,0.1000000014901161,1406.2499976716936,Livrée
766,10516,38.0,3,19970424,80.0,9.65,0.1000000014901161,694.7999988496304,Livrée
767,10516,38.0,3,19970424,20.0,14.0,0.0,280.0,Livrée
768,10517,54.0,4,19970424,6.0,7.0,0.0,42.0,Livrée
769,10517,54.0,4,19970424,4.0,55.0,0.0,220.0,Livrée
770,10517,54.0,4,19970424,6.0,15.0,0.0,90.0,Livrée
771,10518,81.0,5,19970425,5.0,4.5,0.0,22.5,Livrée
772,10518,81.0,5,19970425,15.0,263.5,0.0,3952.5,Livrée
773,10518,81.0,5,19970425,9.0,19.45,0.0,175.04999999999998,Livrée
774,10519,15.0,7,19970428,16.0,31.0,0.050000000745058,471.19999963045126,Livrée
775,10519,15.0,7,19970428,40.0,38.0,0.0,1520.0,Livrée
776,10519,15.0,7,19970428,10.0,34.0,0.050000000745058,322.9999997466803,Livrée
777,10520,71.0,8,19970429,8.0,4.5,0.0,36.0,Livrée
778,10520,71.0,8,19970429,5.0,32.8,0.0,164.0,Livrée
779,10521,13.0,9,19970429,3.0,18.0,0.0,54.0,Livrée
780,10521,13.0,9,19970429,10.0,9.65,0.0,96.5,Livrée
781,10521,13.0,9,19970429,6.0,12.5,0.0,75.0,Livrée
782,10522,45.0,5,19970430,40.0,18.0,0.2000000029802322,575.9999978542328,Livrée
783,10522,45.0,5,19970430,24.0,40.0,0.0,960.0,Livrée
784,10522,45.0,5,19970430,20.0,25.89,0.2000000029802322,414.23999845683574,Livrée
785,10522,45.0,5,19970430,25.0,18.4,0.2000000029802322,367.9999986290931,Livrée
786,10523,73.0,8,19970501,25.0,39.0,0.1000000014901161,877.4999985471368,Livrée
787,10523,73.0,8,19970501,15.0,81.0,0.1000000014901161,1093.499998189509,Livrée
788,10523,73.0,8,19970501,18.0,26.0,0.1000000014901161,421.19999930262566,Livrée
789,10523,73.0,8,19970501,6.0,9.65,0.1000000014901161,52.109999913722284,Livrée
790,10524,6.0,2,19970501,2.0,31.0,0.0,62.0,Livrée
791,10524,6.0,2,19970501,10.0,25.89,0.0,258.9,Livrée
792,10524,6.0,2,19970501,60.0,46.0,0.0,2760.0,Livrée
793,10524,6.0,2,19970501,15.0,7.45,0.0,111.75,Livrée
794,10525,10.0,2,19970502,30.0,19.0,0.0,570.0,Livrée
795,10525,10.0,2,19970502,15.0,18.4,0.1000000014901161,248.39999958872795,Livrée
796,10526,88.0,5,19970505,8.0,18.0,0.1500000059604644,122.39999914169313,Livrée
797,10526,88.0,5,19970505,10.0,6.0,0.0,60.0,Livrée
798,10526,88.0,5,19970505,30.0,38.0,0.1500000059604644,968.9999932050706,Livrée
799,10527,64.0,8,19970505,50.0,22.0,0.1000000014901161,989.9999983608723,Livrée
800,10527,64.0,8,19970505,30.0,19.0,0.1000000014901161,512.9999991506338,Livrée
801,10528,33.0,7,19970506,3.0,21.0,0.0,63.0,Livrée
802,10528,33.0,7,19970506,8.0,2.5,0.2000000029802322,15.999999940395355,Livrée
803,10528,33.0,7,19970506,9.0,34.8,0.0,313.2,Livrée
804,10529,51.0,6,19970507,14.0,24.0,0.0,336.0,Livrée
805,10529,51.0,6,19970507,20.0,12.5,0.0,250.0,Livrée
806,10529,51.0,6,19970507,10.0,36.0,0.0,360.0,Livrée
807,10530,60.0,4,19970508,40.0,39.0,0.0,1560.0,Livrée
808,10530,60.0,4,19970508,25.0,46.0,0.0,1150.0,Livrée
809,10530,60.0,4,19970508,20.0,28.5,0.0,570.0,Livrée
810,10530,60.0,4,19970508,50.0,18.0,0.0,900.0,Livrée
811,10531,55.0,8,19970508,2.0,55.0,0.0,110.0,Livrée
812,10532,20.0,8,19970509,15.0,25.89,0.0,388.35,Livrée
813,10532,20.0,8,19970509,24.0,17.0,0.0,408.0,Livrée
814,10533,25.0,9,19970512,50.0,22.0,0.050000000745058,1044.9999991804364,Livrée
815,10533,25.0,9,19970512,24.0,34.8,0.0,835.1999999999999,Livrée
816,10533,25.0,9,19970512,24.0,15.0,0.050000000745058,341.99999973177916,Livrée
817,10534,45.0,9,19970512,10.0,25.89,0.0,258.9,Livrée
818,10534,45.0,9,19970512,10.0,18.4,0.2000000029802322,147.19999945163727,Livrée
819,10534,45.0,9,19970512,10.0,7.45,0.2000000029802322,59.5999997779727,Livrée
820,10535,4.0,5,19970513,50.0,21.0,0.1000000014901161,944.9999984353781,Livrée
821,10535,4.0,5,19970513,10.0,18.4,0.1000000014901161,165.59999972581863,Livrée
822,10535,4.0,5,19970513,5.0,19.5,0.1000000014901161,87.74999985471368,Livrée
823,10535,4.0,5,19970513,15.0,55.0,0.1000000014901161,742.4999987706542,Livrée
824,10536,45.0,4,19970514,15.0,38.0,0.25,427.5,Livrée
825,10536,45.0,4,19970514,20.0,12.5,0.0,250.0,Livrée
826,10536,45.0,4,19970514,30.0,2.5,0.0,75.0,Livrée
827,10536,45.0,4,19970514,35.0,34.0,0.25,892.5,Livrée
828,10537,69.0,2,19970514,30.0,12.5,0.0,375.0,Livrée
829,10537,69.0,2,19970514,6.0,53.0,0.0,318.0,Livrée
830,10537,69.0,2,19970514,20.0,13.25,0.0,265.0,Livrée
831,10537,69.0,2,19970514,21.0,34.8,0.0,730.8,Livrée
832,10537,69.0,2,19970514,9.0,15.0,0.0,135.0,Livrée
833,10538,12.0,10,19970515,7.0,15.0,0.0,105.0,Livrée
834,10538,12.0,10,19970515,1.0,34.8,0.0,34.8,Livrée
835,10539,12.0,7,19970516,8.0,6.0,0.0,48.0,Livrée
836,10539,12.0,7,19970516,15.0,10.0,0.0,150.0,Livrée
837,10539,12.0,7,19970516,15.0,2.5,0.0,37.5,Livrée
838,10539,12.0,7,19970516,6.0,20.0,0.0,120.0,Livrée
839,10540,64.0,4,19970519,60.0,10.0,0.0,600.0,Livrée
840,10540,64.0,4,19970519,40.0,31.23,0.0,1249.2,Livrée
841,10540,64.0,4,19970519,30.0,263.5,0.0,7905.0,Livrée
842,10540,64.0,4,19970519,35.0,12.5,0.0,437.5,Livrée
843,10541,35.0,3,19970519,35.0,4.5,0.1000000014901161,141.7499997653067,Livrée
844,10541,35.0,3,19970519,4.0,263.5,0.1000000014901161,948.5999984294176,Livrée
845,10541,35.0,3,19970519,36.0,21.05,0.1000000014901161,682.0199988707901,Livrée
846,10541,35.0,3,19970519,9.0,21.5,0.1000000014901161,174.14999971166253,Livrée
847,10542,40.0,2,19970520,15.0,21.0,0.050000000745058,299.24999976530677,Livrée
848,10542,40.0,2,19970520,24.0,7.45,0.050000000745058,169.85999986678365,Livrée
849,10543,47.0,9,19970521,30.0,38.0,0.1500000059604644,968.9999932050706,Livrée
850,10543,47.0,9,19970521,70.0,9.0,0.1500000059604644,535.4999962449075,Livrée
851,10544,49.0,5,19970521,7.0,45.6,0.0,319.2,Livrée
852,10544,49.0,5,19970521,7.0,14.0,0.0,98.0,Livrée
853,10545,44.0,9,19970522,10.0,21.0,0.0,210.0,Livrée
854,10546,85.0,2,19970523,10.0,30.0,0.0,300.0,Livrée
855,10546,85.0,2,19970523,30.0,18.0,0.0,540.0,Livrée
856,10546,85.0,2,19970523,40.0,49.3,0.0,1972.0,Livrée
857,10547,73.0,4,19970523,24.0,32.0,0.1500000059604644,652.7999954223634,Livrée
858,10547,73.0,4,19970523,60.0,19.0,0.0,1140.0,Livrée
859,10548,80.0,4,19970526,10.0,14.0,0.25,105.0,Livrée
860,10548,80.0,4,19970526,14.0,9.65,0.0,135.1,Livrée
861,10549,64.0,6,19970527,55.0,12.5,0.1500000059604644,584.3749959021808,Livrée
862,10549,64.0,6,19970527,100.0,9.5,0.1500000059604644,807.4999943375589,Livrée
863,10549,64.0,6,19970527,48.0,53.0,0.1500000059604644,2162.399984836579,Livrée
864,10550,31.0,8,19970528,8.0,39.0,0.1000000014901161,280.79999953508377,Livrée
865,10550,31.0,8,19970528,10.0,9.2,0.0,92.0,Livrée
866,10550,31.0,8,19970528,6.0,10.0,0.1000000014901161,53.99999991059303,Livrée
867,10550,31.0,8,19970528,10.0,28.5,0.1000000014901161,256.4999995753169,Livrée
868,10551,29.0,5,19970528,40.0,17.45,0.1500000059604644,593.2999958395959,Livrée
869,10551,29.0,5,19970528,20.0,18.0,0.1500000059604644,305.99999785423284,Livrée
870,10551,29.0,5,19970528,40.0,19.45,0.0,778.0,Livrée
871,10552,36.0,3,19970529,18.0,36.0,0.0,648.0,Livrée
872,10552,36.0,3,19970529,30.0,7.75,0.0,232.5,Livrée
873,10553,88.0,3,19970530,15.0,21.0,0.0,315.0,Livrée
874,10553,88.0,3,19970530,14.0,17.45,0.0,244.29999999999998,Livrée
875,10553,88.0,3,19970530,24.0,21.0,0.0,504.0,Livrée
876,10553,88.0,3,19970530,30.0,12.5,0.0,375.0,Livrée
877,10553,88.0,3,19970530,6.0,18.0,0.0,108.0,Livrée
878,10554,57.0,5,19970530,30.0,17.45,0.050000000745058,497.32499960996216,Livrée
879,10554,57.0,5,19970530,20.0,9.0,0.050000000745058,170.99999986588958,Livrée
880,10554,57.0,5,19970530,20.0,49.3,0.050000000745058,936.6999992653729,Livrée
881,10554,57.0,5,19970530,10.0,13.0,0.050000000745058,123.49999990314247,Livrée
882,10555,72.0,7,19970602,30.0,23.25,0.2000000029802322,557.999997921288,Livrée
883,10555,72.0,7,19970602,35.0,9.2,0.2000000029802322,257.5999990403652,Livrée
884,10555,72.0,7,19970602,18.0,4.5,0.2000000029802322,64.79999975860119,Livrée
885,10555,72.0,7,19970602,20.0,53.0,0.2000000029802322,847.9999968409538,Livrée
886,10555,72.0,7,19970602,40.0,38.0,0.2000000029802322,1215.999995470047,Livrée
887,10556,74.0,3,19970603,24.0,34.8,0.0,835.1999999999999,Livrée
888,10557,45.0,10,19970603,30.0,33.25,0.0,997.5,Livrée
889,10557,45.0,10,19970603,20.0,7.75,0.0,155.0,Livrée
890,10558,5.0,2,19970604,25.0,9.5,0.0,237.5,Livrée
891,10558,5.0,2,19970604,20.0,53.0,0.0,1060.0,Livrée
892,10558,5.0,2,19970604,30.0,7.0,0.0,210.0,Livrée
893,10558,5.0,2,19970604,18.0,32.8,0.0,590.4,Livrée
894,10558,5.0,2,19970604,3.0,15.0,0.0,45.0,Livrée
895,10559,8.0,7,19970605,12.0,9.65,0.050000000745058,110.0099999137223,Livrée
896,10559,8.0,7,19970605,18.0,24.0,0.050000000745058,410.399999678135,Livrée
897,10560,26.0,9,19970606,20.0,25.89,0.0,517.8,Livrée
898,10560,26.0,9,19970606,15.0,49.3,0.25,554.625,Livrée
899,10561,25.0,3,19970606,10.0,19.45,0.0,194.5,Livrée
900,10561,25.0,3,19970606,50.0,53.0,0.0,2650.0,Livrée
901,10562,67.0,2,19970609,20.0,2.5,0.1000000014901161,44.999999925494194,Livrée
902,10562,67.0,2,19970609,10.0,49.3,0.1000000014901161,443.69999926537275,Livrée
903,10563,68.0,3,19970610,25.0,19.0,0.0,475.0,Livrée
904,10563,68.0,3,19970610,70.0,7.0,0.0,490.0,Livrée
905,10564,66.0,5,19970610,16.0,39.0,0.050000000745058,592.7999995350839,Livrée
906,10564,66.0,5,19970610,6.0,12.5,0.050000000745058,71.24999994412066,Livrée
907,10564,66.0,5,19970610,25.0,24.0,0.050000000745058,569.9999995529653,Livrée
908,10565,52.0,9,19970611,25.0,4.5,0.1000000014901161,101.24999983236194,Livrée
909,10565,52.0,9,19970611,18.0,33.25,0.1000000014901161,538.6499991081655,Livrée
910,10566,8.0,10,19970612,35.0,21.0,0.1500000059604644,624.7499956190587,Livrée
911,10566,8.0,10,19970612,18.0,62.5,0.1500000059604644,956.2499932944776,Livrée
912,10566,8.0,10,19970612,10.0,18.0,0.0,180.0,Livrée
913,10567,38.0,2,19970612,60.0,12.5,0.2000000029802322,599.9999977648258,Livrée
914,10567,38.0,2,19970612,3.0,53.0,0.0,159.0,Livrée
915,10567,38.0,2,19970612,40.0,55.0,0.2000000029802322,1759.999993443489,Livrée
916,10568,30.0,4,19970613,5.0,31.0,0.0,155.0,Livrée
917,10569,66.0,6,19970616,35.0,12.5,0.2000000029802322,349.9999986961484,Livrée
918,10569,66.0,6,19970616,30.0,18.0,0.0,540.0,Livrée
919,10570,52.0,4,19970617,15.0,21.0,0.050000000745058,299.24999976530677,Livrée
920,10570,52.0,4,19970617,60.0,38.0,0.050000000745058,2165.999998301268,Livrée
921,10571,21.0,9,19970617,11.0,23.25,0.1500000059604644,217.38749847561124,Livrée
922,10571,21.0,9,19970617,28.0,14.0,0.1500000059604644,333.199997663498,Livrée
923,10572,6.0,4,19970618,12.0,17.45,0.1000000014901161,188.45999968796966,Livrée
924,10572,6.0,4,19970618,10.0,32.0,0.1000000014901161,287.99999952316284,Livrée
925,10572,6.0,4,19970618,50.0,18.4,0.0,919.9999999999999,Livrée
926,10572,6.0,4,19970618,15.0,7.75,0.1000000014901161,104.624999826774,Livrée
927,10573,4.0,8,19970619,18.0,39.0,0.0,702.0,Livrée
928,10573,4.0,8,19970619,40.0,14.0,0.0,560.0,Livrée
929,10573,4.0,8,19970619,25.0,32.8,0.0,819.9999999999999,Livrée
930,10574,83.0,5,19970619,14.0,2.5,0.0,35.0,Livrée
931,10574,83.0,5,19970619,2.0,18.4,0.0,36.8,Livrée
932,10574,83.0,5,19970619,10.0,49.3,0.0,493.0,Livrée
933,10574,83.0,5,19970619,6.0,33.25,0.0,199.5,Livrée
934,10575,53.0,6,19970620,12.0,55.0,0.0,660.0,Livrée
935,10575,53.0,6,19970620,6.0,43.9,0.0,263.4,Livrée
936,10575,53.0,6,19970620,30.0,34.8,0.0,1044.0,Livrée
937,10575,53.0,6,19970620,10.0,18.0,0.0,180.0,Livrée
938,10576,81.0,4,19970623,10.0,18.0,0.0,180.0,Livrée
939,10576,81.0,4,19970623,20.0,12.5,0.0,250.0,Livrée
940,10576,81.0,4,19970623,21.0,19.45,0.0,408.45,Livrée
941,10577,83.0,10,19970623,10.0,18.0,0.0,180.0,Livrée
942,10577,83.0,10,19970623,20.0,7.75,0.0,155.0,Livrée
943,10577,83.0,10,19970623,18.0,13.0,0.0,234.0,Livrée
944,10578,12.0,5,19970624,20.0,18.0,0.0,360.0,Livrée
945,10578,12.0,5,19970624,6.0,19.5,0.0,117.0,Livrée
946,10579,46.0,2,19970625,10.0,15.5,0.0,155.0,Livrée
947,10579,46.0,2,19970625,21.0,7.75,0.0,162.75,Livrée
948,10580,57.0,5,19970626,15.0,23.25,0.050000000745058,331.31249974016106,Livrée
949,10580,57.0,5,19970626,9.0,9.65,0.050000000745058,82.50749993529172,Livrée
950,10580,57.0,5,19970626,30.0,21.05,0.050000000745058,599.924999529496,Livrée
951,10581,22.0,4,19970626,50.0,7.75,0.2000000029802322,309.99999884516,Livrée
952,10582,7.0,4,19970627,4.0,19.5,0.0,78.0,Livrée
953,10582,7.0,4,19970627,14.0,18.0,0.0,252.0,Livrée
954,10583,88.0,3,19970630,10.0,123.79,0.0,1237.9,Livrée
955,10583,88.0,3,19970630,24.0,34.0,0.1500000059604644,693.5999951362611,Livrée
956,10583,88.0,3,19970630,10.0,36.0,0.1500000059604644,305.99999785423284,Livrée
957,10584,8.0,5,19970630,50.0,12.5,0.050000000745058,593.7499995343388,Livrée
958,10585,89.0,8,19970701,15.0,9.5,0.0,142.5,Livrée
959,10586,67.0,10,19970702,4.0,7.0,0.1500000059604644,23.799999833106998,Livrée
960,10587,62.0,2,19970702,6.0,31.23,0.0,187.38,Livrée
961,10587,62.0,2,19970702,20.0,18.0,0.0,360.0,Livrée
962,10587,62.0,2,19970702,20.0,13.0,0.0,260.0,Livrée
963,10588,64.0,3,19970703,40.0,62.5,0.2000000029802322,1999.9999925494194,Livrée
964,10588,64.0,3,19970703,100.0,14.0,0.2000000029802322,1119.9999958276749,Livrée
965,10589,33.0,9,19970704,4.0,18.0,0.0,72.0,Livrée
966,10590,52.0,5,19970707,20.0,18.0,0.0,360.0,Livrée
967,10590,52.0,5,19970707,60.0,13.0,0.050000000745058,740.9999994188548,Livrée
968,10591,84.0,2,19970707,14.0,10.0,0.0,140.0,Livrée
969,10591,84.0,2,19970707,10.0,30.0,0.0,300.0,Livrée
970,10591,84.0,2,19970707,50.0,7.45,0.0,372.5,Livrée
971,10592,45.0,4,19970708,25.0,15.5,0.050000000745058,368.12499971129006,Livrée
972,10592,45.0,4,19970708,5.0,31.23,0.050000000745058,148.3424998836592,Livrée
973,10593,45.0,8,19970709,21.0,81.0,0.2000000029802322,1360.799994930625,Livrée
974,10593,45.0,8,19970709,20.0,36.0,0.2000000029802322,575.9999978542328,Livrée
975,10593,45.0,8,19970709,4.0,18.0,0.2000000029802322,57.59999978542328,Livrée
976,10594,56.0,4,19970709,24.0,7.0,0.0,168.0,Livrée
977,10594,56.0,4,19970709,30.0,13.25,0.0,397.5,Livrée
978,10595,21.0,3,19970710,30.0,18.0,0.25,405.0,Livrée
979,10595,21.0,3,19970710,120.0,28.5,0.25,2565.0,Livrée
980,10595,21.0,3,19970710,65.0,36.0,0.25,1755.0,Livrée
981,10596,90.0,9,19970711,5.0,38.0,0.2000000029802322,151.99999943375587,Livrée
982,10596,90.0,9,19970711,24.0,43.9,0.2000000029802322,842.8799968600273,Livrée
983,10596,90.0,9,19970711,30.0,7.75,0.2000000029802322,185.999999307096,Livrée
984,10597,60.0,8,19970711,35.0,4.5,0.2000000029802322,125.99999953061342,Livrée
985,10597,60.0,8,19970711,20.0,19.5,0.0,390.0,Livrée
986,10597,60.0,8,19970711,12.0,21.05,0.2000000029802322,202.07999924719334,Livrée
987,10598,66.0,2,19970714,50.0,43.9,0.0,2195.0,Livrée
988,10598,66.0,2,19970714,9.0,21.5,0.0,193.5,Livrée
989,10599,12.0,7,19970715,10.0,49.3,0.0,493.0,Livrée
990,10600,37.0,5,19970716,4.0,7.45,0.0,29.8,Livrée
991,10600,37.0,5,19970716,30.0,15.0,0.0,450.0,Livrée
992,10601,36.0,8,19970716,60.0,6.0,0.0,360.0,Livrée
993,10601,36.0,8,19970716,35.0,55.0,0.0,1925.0,Livrée
994,10602,84.0,9,19970717,5.0,13.0,0.25,48.75,Livrée
995,10603,72.0,9,19970718,48.0,21.0,0.0,1008.0,Livrée
996,10603,72.0,9,19970718,25.0,20.0,0.050000000745058,474.999999627471,Livrée
997,10604,29.0,2,19970718,6.0,12.75,0.1000000014901161,68.84999988600612,Livrée
998,10604,29.0,2,19970718,10.0,18.0,0.1000000014901161,161.9999997317791,Livrée
999,10605,52.0,2,19970721,30.0,17.45,0.050000000745058,497.32499960996216,Livrée
1000,10605,52.0,2,19970721,20.0,55.0,0.050000000745058,1044.9999991804364,Livrée
1001,10605,52.0,2,19970721,70.0,34.0,0.050000000745058,2260.9999982267623,Livrée
1002,10605,52.0,2,19970721,15.0,21.5,0.050000000745058,306.37499975971883,Livrée
1003,10606,82.0,5,19970722,20.0,22.0,0.2000000029802322,351.9999986886978,Livrée
1004,10606,82.0,5,19970722,20.0,24.0,0.2000000029802322,383.9999985694885,Livrée
1005,10606,82.0,5,19970722,10.0,49.3,0.2000000029802322,394.3999985307455,Livrée
1006,10607,72.0,6,19970722,45.0,30.0,0.0,1350.0,Livrée
1007,10607,72.0,6,19970722,100.0,39.0,0.0,3900.0,Livrée
1008,10607,72.0,6,19970722,14.0,2.5,0.0,35.0,Livrée
1009,10607,72.0,6,19970722,42.0,18.4,0.0,772.8,Livrée
1010,10607,72.0,6,19970722,12.0,34.8,0.0,417.59999999999997,Livrée
1011,10608,80.0,5,19970723,28.0,38.0,0.0,1064.0,Livrée
1012,10609,19.0,8,19970724,3.0,18.0,0.0,54.0,Livrée
1013,10609,19.0,8,19970724,10.0,31.0,0.0,310.0,Livrée
1014,10609,19.0,8,19970724,6.0,10.0,0.0,60.0,Livrée
1015,10610,42.0,9,19970725,21.0,19.0,0.25,299.25,Livrée
1016,10611,92.0,7,19970725,6.0,18.0,0.0,108.0,Livrée
1017,10611,92.0,7,19970725,10.0,19.0,0.0,190.0,Livrée
1018,10611,92.0,7,19970725,15.0,34.0,0.0,510.0,Livrée
1019,10612,72.0,2,19970728,70.0,31.0,0.0,2170.0,Livrée
1020,10612,72.0,2,19970728,55.0,19.0,0.0,1045.0,Livrée
1021,10612,72.0,2,19970728,18.0,20.0,0.0,360.0,Livrée
1022,10612,72.0,2,19970728,40.0,34.0,0.0,1360.0,Livrée
1023,10612,72.0,2,19970728,80.0,18.0,0.0,1440.0,Livrée
1024,10613,36.0,5,19970729,8.0,6.0,0.1000000014901161,43.199999928474426,Livrée
1025,10613,36.0,5,19970729,40.0,7.75,0.0,310.0,Livrée
1026,10614,7.0,9,19970729,14.0,21.0,0.0,294.0,Livrée
1027,10614,7.0,9,19970729,8.0,10.0,0.0,80.0,Livrée
1028,10614,7.0,9,19970729,5.0,18.0,0.0,90.0,Livrée
1029,10615,91.0,3,19970730,5.0,24.0,0.0,120.0,Livrée
1030,10616,33.0,2,19970731,15.0,263.5,0.050000000745058,3754.8749970551585,Livrée
1031,10616,33.0,2,19970731,14.0,38.0,0.0,532.0,Livrée
1032,10616,33.0,2,19970731,15.0,15.0,0.050000000745058,213.74999983236196,Livrée
1033,10616,33.0,2,19970731,15.0,21.5,0.050000000745058,306.37499975971883,Livrée
1034,10617,33.0,5,19970731,30.0,55.0,0.1500000059604644,1402.4999901652338,Livrée
1035,10618,52.0,2,19970801,70.0,25.0,0.0,1750.0,Livrée
1036,10618,52.0,2,19970801,20.0,38.0,0.0,760.0,Livrée
1037,10618,52.0,2,19970801,15.0,12.5,0.0,187.5,Livrée
1038,10619,52.0,4,19970804,42.0,10.0,0.0,420.0,Livrée
1039,10619,52.0,4,19970804,40.0,21.0,0.0,840.0,Livrée
1040,10620,43.0,3,19970805,5.0,4.5,0.0,22.5,Livrée
1041,10620,43.0,3,19970805,5.0,7.0,0.0,35.0,Livrée
1042,10621,39.0,5,19970805,5.0,9.2,0.0,46.0,Livrée
1043,10621,39.0,5,19970805,10.0,9.0,0.0,90.0,Livrée
1044,10621,39.0,5,19970805,20.0,15.0,0.0,300.0,Livrée
1045,10621,39.0,5,19970805,15.0,21.5,0.0,322.5,Livrée
1046,10622,68.0,5,19970806,20.0,19.0,0.0,380.0,Livrée
1047,10622,68.0,5,19970806,18.0,12.5,0.2000000029802322,179.99999932944775,Livrée
1048,10623,26.0,9,19970807,21.0,23.25,0.0,488.25,Livrée
1049,10623,26.0,9,19970807,15.0,9.2,0.1000000014901161,124.19999979436398,Livrée
1050,10623,26.0,9,19970807,25.0,10.0,0.1000000014901161,224.99999962747097,Livrée
1051,10623,26.0,9,19970807,3.0,4.5,0.0,13.5,Livrée
1052,10623,26.0,9,19970807,30.0,18.0,0.1000000014901161,485.9999991953373,Livrée
1053,10624,79.0,5,19970807,10.0,45.6,0.0,456.0,Livrée
1054,10624,79.0,5,19970807,6.0,123.79,0.0,742.74,Livrée
1055,10624,79.0,5,19970807,10.0,19.45,0.0,194.5,Livrée
1056,10625,3.0,4,19970808,3.0,23.25,0.0,69.75,Livrée
1057,10625,3.0,4,19970808,5.0,14.0,0.0,70.0,Livrée
1058,10625,3.0,4,19970808,10.0,34.0,0.0,340.0,Livrée
1059,10626,6.0,2,19970811,12.0,32.8,0.0,393.59999999999997,Livrée
1060,10626,6.0,2,19970811,20.0,34.0,0.0,680.0,Livrée
1061,10626,6.0,2,19970811,20.0,21.5,0.0,430.0,Livrée
1062,10627,72.0,9,19970811,15.0,49.3,0.0,739.5,Livrée
1063,10627,72.0,9,19970811,35.0,15.0,0.1500000059604644,446.2499968707562,Livrée
1064,10628,8.0,5,19970812,25.0,18.0,0.0,450.0,Livrée
1065,10629,31.0,5,19970812,20.0,123.79,0.0,2475.8,Livrée
1066,10629,31.0,5,19970812,9.0,33.25,0.0,299.25,Livrée
